date,temp_max,temp_min,precipitation,wind_speed,weather_code,condition,year,month,day
14-11-2025,26,13.3,0,9.7,0,Clear Sky,2025,11,14
15-11-2025,26.5,12.8,0,10.3,0,Clear Sky,2025,11,15
16-11-2025,26.8,12.2,0,11.6,0,Clear Sky,2025,11,16
17-11-2025,26,12.2,0,6.8,0,Clear Sky,2025,11,17
18-11-2025,25.8,13.5,0,7.8,0,Clear Sky,2025,11,18
19-11-2025,26,13.2,0,5.9,1,Pleasant,2025,11,19
20-11-2025,26,14.1,0,5.6,0,Clear Sky,2025,11,20
21-11-2025,26.1,14.5,0,6.1,0,Clear Sky,2025,11,21
22-11-2025,26.1,14.1,0,8.2,0,Clear Sky,2025,11,22
23-11-2025,25.9,13.1,0,8.1,0,Clear Sky,2025,11,23
24-11-2025,25,12.2,0,6.9,0,Clear Sky,2025,11,24
25-11-2025,24,11.4,0,8.7,0,Clear Sky,2025,11,25
26-11-2025,23.9,11.1,0,5.4,0,Clear Sky,2025,11,26
27-11-2025,24.4,12.6,0,3.4,0,Clear Sky,2025,11,27
28-11-2025,25.2,11.4,0,7.7,2,Pleasant,2025,11,28
29-11-2025,25.9,13.6,0,11.5,0,Clear Sky,2025,11,29
30-11-2025,23.5,11.7,0,12.9,3,Cloudy,2025,11,30
01-12-2025,24.3,9.9,0,6.5,0,Clear Sky,2025,12,1
02-12-2025,25.2,12.6,0,7.5,1,Pleasant,2025,12,2
03-12-2025,22.9,10.2,0,10.4,2,Pleasant,2025,12,3
04-12-2025,21.9,9.8,0,10.5,3,Cloudy,2025,12,4
05-12-2025,21.8,8.6,0,7.5,0,Clear Sky,2025,12,5
06-12-2025,23.5,10.2,0,12.9,3,Cloudy,2025,12,6
07-12-2025,24.1,10.7,0,10.4,3,Cloudy,2025,12,7
08-12-2025,25.2,12.1,0,12.6,3,Cloudy,2025,12,8
09-12-2025,24.5,11.6,0,12.7,0,Clear Sky,2025,12,9
10-12-2025,24,11.8,0,10.3,3,Cloudy,2025,12,10
11-12-2025,24.6,10.8,0,10.4,0,Clear Sky,2025,12,11
12-12-2025,24.4,10.4,0,5.6,3,Cloudy,2025,12,12
13-12-2025,24.5,12.7,0,4.5,3,Cloudy,2025,12,13
14-12-2025,24.1,11.2,0,4.5,3,Cloudy,2025,12,14
15-12-2025,23.3,10.5,0,8.3,3,Cloudy,2025,12,15
16-12-2025,23.3,11.6,0,11.7,0,Clear Sky,2025,12,16
17-12-2025,23.8,11.4,0,10.5,0,Clear Sky,2025,12,17
18-12-2025,22.5,11.6,0,8.3,3,Cloudy,2025,12,18
19-12-2025,21.9,11.2,0,7.7,3,Cloudy,2025,12,19
20-12-2025,21.8,9.5,0,6.9,3,Cloudy,2025,12,20
21-12-2025,20.4,10.7,0,6,3,Cloudy,2025,12,21
22-12-2025,21.3,11.4,0,5.2,3,Cloudy,2025,12,22
23-12-2025,23,11.6,0,10.4,3,Cloudy,2025,12,23
24-12-2025,21.1,11.6,0,12.1,0,Clear Sky,2025,12,24
25-12-2025,21,9.2,0,8,3,Cloudy,2025,12,25
26-12-2025,21,9.9,0,8.4,3,Cloudy,2025,12,26
27-12-2025,20.5,9.7,0,7.6,3,Cloudy,2025,12,27
28-12-2025,20.5,9.4,0,6.3,3,Cloudy,2025,12,28
29-12-2025,19.9,10.6,0,5.6,3,Cloudy,2025,12,29
30-12-2025,20.4,9.6,0,7.6,3,Cloudy,2025,12,30
31-12-2025,19.4,9.1,0,11.2,3,Cloudy,2025,12,31
